As,Source_Nodes,Categorical_Model_Trees,Categorical_True_Trees,Categorical_Model_Mask,Categorical_True_Mask,Categorical_Model_Accuracy,Categorical_True_Accuracy,Random_Model_Trees,Random_True_Trees,Random_Model_Mask,Random_True_Mask,Random_Model_Accuracy,Random_True_Accuracy,Prim_Model_Trees,Prim_True_Trees,Prim_Model_Mask,Prim_True_Mask,Prim_Model_Accuracy,Prim_True_Accuracy,Beam_Model_Trees,Beam_True_Trees,Beam_Model_Mask,Beam_True_Mask,Beam_Model_Accuracy,Beam_True_Accuracy,Categorical_Model_Uniques,Categorical_Model_Valids_Uniques,Categorical_Model_Valids,Categorical_Model_Unique_Counts,Categorical_Model_Valid_Unique_Counts,Categorical_Model_Valid_Counts,Categorical_True_Uniques,Categorical_True_Valids_Uniques,Categorical_True_Valids,Categorical_True_Unique_Counts,Categorical_True_Valid_Unique_Counts,Categorical_True_Valid_Counts,Random_Model_Uniques,Random_Model_Valids_Uniques,Random_Model_Valids,Random_Model_Unique_Counts,Random_Model_Valid_Unique_Counts,Random_Model_Valid_Counts,Random_True_Uniques,Random_True_Valids_Uniques,Random_True_Valids,Random_True_Unique_Counts,Random_True_Valid_Unique_Counts,Random_True_Valid_Counts,Prim_Model_Uniques,Prim_Model_Valids_Uniques,Prim_Model_Valids,Prim_Model_Unique_Counts,Prim_Model_Valid_Unique_Counts,Prim_Model_Valid_Counts,Prim_True_Uniques,Prim_True_Valids_Uniques,Prim_True_Valids,Prim_True_Unique_Counts,Prim_True_Valid_Unique_Counts,Prim_True_Valid_Counts,Beam_Model_Uniques,Beam_Model_Valids_Uniques,Beam_Model_Valids,Beam_Model_Unique_Counts,Beam_Model_Valid_Unique_Counts,Beam_Model_Valid_Counts,Beam_True_Uniques,Beam_True_Valids_Uniques,Beam_True_Valids,Beam_True_Unique_Counts,Beam_True_Valid_Unique_Counts,Beam_True_Valid_Counts
"[0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 1 1
 0 1 0 0 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 1 0 0 1 0 1 0 1
 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 1 0 0 1 1 1 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0
 1 0 1 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 0
 1 0 0 1 0 1 0 0 1 0 1 1 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 0 1 0
 0 0 1 1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0 1]",1,[14  1  3 12 12 14 11 13  1 11  6 12  1 12  1  8],[14  1 11 12 12 14 11  4  1  4  2 12  1 12  1  8],True,False,0.640625,0.6875,"[np.int64(6), np.int64(4), np.int64(7), np.int64(12), np.int64(3), np.int64(5), np.int64(7), np.int64(8), np.int64(4), np.int64(6), np.int64(13), np.int64(11), np.int64(14), np.int64(6), np.int64(7), np.int64(15)]","[np.int64(12), np.int64(3), np.int64(10), np.int64(2), np.int64(13), np.int64(15), np.int64(10), np.int64(13), np.int64(4), np.int64(5), np.int64(10), np.int64(15), np.int64(0), np.int64(3), np.int64(13), np.int64(10)]",False,False,0.0,0.0,[14  1  4 12 12 14 11 13  1 11  6 12  1 12  1  8],[14  1  3 12 12 14 11  4  1  4  2 12  1 12  1  8],False,True,0.625,0.8125,[14  1 11 12 12 14 11 13  1 11  2 12  1 12  1  8],[14  1  3 12 12 14 11  4  1 11  2 12  1 12  1  8],True,True,0.71875,0.875,0.88,0.7272727272727273,0.68,22,16,17,0.76,0.7894736842105263,0.8,19,15,20,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.76,0.7368421052631579,0.76,19,14,19,0.68,0.8235294117647058,0.84,17,14,21,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[0 1 0 0 0 0 0 0 0 1 1 1 1 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 1 1 1 1 0 0 0 1 1 1 1 1 0 0 0
 0 0 0 1 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0
 0 0 1 0 0 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 1
 0 0 1 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0
 0 1 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0
 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 1 0 1 0 0 0 0]",5,[ 9  7  5  4  5  5  4 13 14  6  7  3  3  4  4  7],[12  7  5  4  5  5  4 13 14  3  7  3  3  4  4  7],True,True,0.640625,0.6875,"[np.int64(11), np.int64(0), np.int64(1), np.int64(6), np.int64(13), np.int64(14), np.int64(11), np.int64(15), np.int64(5), np.int64(1), np.int64(3), np.int64(2), np.int64(2), np.int64(0), np.int64(10), np.int64(0)]","[np.int64(14), np.int64(0), np.int64(0), np.int64(1), np.int64(15), np.int64(8), np.int64(3), np.int64(12), np.int64(11), np.int64(3), np.int64(0), np.int64(5), np.int64(14), np.int64(10), np.int64(10), np.int64(9)]",False,False,0.0,0.0,[11  7  5  4  5  5  4 13 14  3 11  3  3  4  4  9],[ 9  7  5  4  5  5  4 13 14  6  7  3  3  4  4  9],False,True,0.625,0.8125,[ 9  7  5  4  5  5  4 13 14  6 11  3  3  4  4  9],[12  7  5  4  5  5  4 13 14  6  7  3  3  4  4  7],True,True,0.71875,0.875,0.64,0.625,0.6,16,10,15,0.56,0.5714285714285714,0.72,14,8,18,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.76,0.5263157894736842,0.56,19,10,14,0.64,0.4375,0.6,16,7,15,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 0 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 1
 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0
 1 1 0 1 0 0 1 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 1 1 0 1 0 0 1 0 1 1 0 0
 0 0 0 1 0 0 0 0 1 1 1 1 0 1 0 0 0 0 1 0 0 0 1 0 1 1 1 0 0 0 0 1 1 0 1 0 0
 0 0 1 1 1 0 0 1 0 1 1 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 1 0 0
 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0]",13,[10  9  4  6 13  4  4  9  9 13 13  4  7 13  9  0],[10  9  4  6 13  4  9  9  9 13 13  4  5 13  9  8],True,False,0.640625,0.6875,"[np.int64(4), np.int64(1), np.int64(10), np.int64(4), np.int64(15), np.int64(13), np.int64(15), np.int64(2), np.int64(5), np.int64(11), np.int64(13), np.int64(14), np.int64(13), np.int64(2), np.int64(11), np.int64(6)]","[np.int64(6), np.int64(0), np.int64(0), np.int64(14), np.int64(9), np.int64(4), np.int64(2), np.int64(4), np.int64(4), np.int64(15), np.int64(2), np.int64(8), np.int64(13), np.int64(3), np.int64(10), np.int64(1)]",False,False,0.0,0.0,[10  9  4  6 13  4  9 10  9 13 13  4  7 13  9  2],[10  9  4  6 13  4  9  9  9 13 13  9  6 13  9  8],False,True,0.625,0.8125,[10  9  4  6 13  4  9  9  9 13 13  4  6 13  9  8],[10  9  4  6 13  4  9 10  9 13 13  9  5 13  9  0],False,True,0.71875,0.875,0.92,0.6521739130434783,0.68,23,15,17,0.84,0.5714285714285714,0.6,21,12,15,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.8,0.55,0.48,20,11,12,0.84,0.47619047619047616,0.44,21,10,11,0.04,0.0,0.0,1,0,0,0.04,1.0,1.0,1,1,25
"[1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 1 0 0 0 0 1 1 0 0 0 1 1 0 0 1 0 1 0 0 0 1 0 1 1 0 0 1 1 1 0 0 1 0 0 0 0 0
 1 0 1 0 0 0 0 0 1 1 0 1 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 1 1 0 1 1
 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1
 0 0 0 1 0 1 0 0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 1 1 0 1 1 1 0
 0 0 1 0 0 0 1 0 0 0 1 1 0 0 1 1 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0
 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 1 0 1 1 1 1 0 0 0 0 1 0 0 1 0 0 0 1]",13,[ 6  4 10  5 10 13 13 11 12  3 13  5 14 13  6  2],[ 6  4 10  5 10 13 13 11 15 14 13  5 14 13  6  3],False,True,0.640625,0.6875,"[np.int64(1), np.int64(9), np.int64(10), np.int64(0), np.int64(8), np.int64(11), np.int64(3), np.int64(10), np.int64(2), np.int64(15), np.int64(15), np.int64(14), np.int64(3), np.int64(9), np.int64(3), np.int64(5)]","[np.int64(15), np.int64(6), np.int64(9), np.int64(1), np.int64(8), np.int64(4), np.int64(4), np.int64(3), np.int64(11), np.int64(15), np.int64(5), np.int64(6), np.int64(13), np.int64(11), np.int64(1), np.int64(14)]",False,False,0.0,0.0,[ 6  4 10  5 10 13 13 11 12  3 13  5  4 13  6  3],[ 6  4  5  5 10 13 13 11 12 14 13  6 14 13  6  3],True,True,0.625,0.8125,[ 6  4 10  5 10 13 13 11 12 14 13  5 14 13  6 11],[ 6  4  5  5 10 13 13 11 15  3 13  6  3 13  6  2],True,True,0.71875,0.875,1.0,0.48,0.48,25,12,12,1.0,0.64,0.64,25,16,16,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.92,0.8695652173913043,0.88,23,20,22,1.0,0.64,0.64,25,16,16,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[1 1 1 0 0 0 0 1 0 0 0 0 0 1 1 0 1 1 0 0 1 0 1 0 0 1 0 0 0 0 0 1 1 0 0 1 0
 1 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0
 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 0 0 1 0 0 0 0 1 1 0 1 0 1 0 0 0
 0 1 0 0 0 1 1 1 1 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0
 0 0 1 0 0 0 0 1 0 1 1 0 0 0 0 0 1 1 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 1 0 0
 1 0 1 0 0 0 0 0 0 1 0 1 0 0 1 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 1
 1 0 1 0 0 0 0 0 0 1 1 1 1 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0]",6,[ 7  6  5  2  1 11  6  6 14  6  5  6  7  9  9  1],[ 7  6  0  2  7  7  6  6 14  6  5  6  7  9  9  1],False,True,0.640625,0.6875,"[np.int64(5), np.int64(13), np.int64(14), np.int64(12), np.int64(9), np.int64(11), np.int64(2), np.int64(3), np.int64(3), np.int64(14), np.int64(9), np.int64(5), np.int64(11), np.int64(11), np.int64(6), np.int64(5)]","[np.int64(5), np.int64(3), np.int64(15), np.int64(3), np.int64(12), np.int64(5), np.int64(10), np.int64(6), np.int64(8), np.int64(14), np.int64(5), np.int64(12), np.int64(3), np.int64(7), np.int64(3), np.int64(14)]",False,False,0.0,0.0,[ 1  6  5  2  1 11  6  6  4  6  5  6  7  9  7  1],[7 6 5 2 7 7 6 6 4 6 5 6 7 9 7 1],True,True,0.625,0.8125,[ 7  6 12  2  7 11  6  6 14  6 14  6  7  9  7  1],[ 7  6  5  2  7  7  6  6 14  6 14  6  7  9  7  1],True,True,0.71875,0.875,0.96,0.2916666666666667,0.28,24,7,7,0.88,0.22727272727272727,0.24,22,5,6,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.88,0.22727272727272727,0.2,22,5,5,0.96,0.20833333333333334,0.2,24,5,5,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 1 1 0 1 1 1 1 0 1 1 0 0 0 0 0 1 0 0
 0 0 0 0 0 1 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0
 0 0 1 1 1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 1 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 1
 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 1 1 1 0 0 1 1 1 0 0
 0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 1
 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 1
 1 0 0 0 0 1 1 1 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 0 0 1]",0,[ 0  0 12  1  1  9  1  1  1  0  3  1  1  9 13  8],[ 0  0 12  1  1  9  1  1  1  0  8  1  1  9  3 12],True,True,0.640625,0.6875,"[np.int64(2), np.int64(14), np.int64(13), np.int64(4), np.int64(6), np.int64(12), np.int64(0), np.int64(4), np.int64(14), np.int64(11), np.int64(10), np.int64(3), np.int64(1), np.int64(11), np.int64(6), np.int64(15)]","[np.int64(9), np.int64(14), np.int64(14), np.int64(9), np.int64(2), np.int64(14), np.int64(14), np.int64(2), np.int64(15), np.int64(5), np.int64(9), np.int64(1), np.int64(9), np.int64(9), np.int64(4), np.int64(9)]",False,False,0.0,0.0,[ 0  0 12  1  1  9  1  1  1  0  3  1  1  9 13  8],[ 0  0 12  1  1  9  1  1  1  0  8  1  1  9  5 12],True,True,0.625,0.8125,[ 0  0 12  1  1  9  1  1  1  0  8  1  1  9  6  8],[ 0  0 12  1  1  9  1  1  1  0  3  1  1  9  5 12],True,True,0.71875,0.875,0.76,1.0,1.0,19,19,25,0.68,1.0,1.0,17,17,25,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.8,1.0,1.0,20,20,25,0.72,1.0,1.0,18,18,25,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[0 0 0 1 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 1 1 0 0 0 1 0 0
 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 0 1 0 0 1 0 0 0 0 1
 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 1 0 0 0 1 0
 0 0 0 1 0 0 0 1 0 1 0 0 1 0 1 0 0 1 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0
 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 0 1 1 0 1 1 0 0 1 1
 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 1 0 1 1 0 0 1 0 0 0
 0 1 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 1]",10,[ 3 14 13 10 13  5 13 13  7  4 10  3  3 10 10 13],[ 3 14 13 10 13  5 13 13  7  6 10  3  3 10 10 13],False,False,0.640625,0.6875,"[np.int64(15), np.int64(13), np.int64(7), np.int64(13), np.int64(3), np.int64(13), np.int64(3), np.int64(11), np.int64(12), np.int64(14), np.int64(9), np.int64(3), np.int64(3), np.int64(9), np.int64(11), np.int64(5)]","[np.int64(6), np.int64(14), np.int64(1), np.int64(12), np.int64(9), np.int64(15), np.int64(2), np.int64(5), np.int64(13), np.int64(8), np.int64(7), np.int64(15), np.int64(11), np.int64(11), np.int64(0), np.int64(3)]",False,False,0.0,0.0,[ 3 14 13 10 13  6 13 13 11 11 10  3 14 10 10  3],[ 3 14 13 10 13  5 13 13  0  6 10  3  3 10 10 13],False,False,0.625,0.8125,[ 3 14 13 10 13  0 13 13  0  4 10  3  3 10 10 13],[ 3 13 13 10 13  0 13 13  0  6 10  3  3 10 10  3],False,False,0.71875,0.875,0.92,0.782608695652174,0.8,23,18,20,0.76,0.7894736842105263,0.84,19,15,21,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.72,0.8888888888888888,0.88,18,16,22,0.04,0.0,0.0,1,0,0,0.04,0.0,0.0,1,0,0
"[1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 1 0 0 0 0 1 1 0 0 0 1 1 0 0 1 0 1 0 0 0 1 0 1 1 0 0 1 1 1 0 0 1 0 0 0 0 0
 1 0 1 0 0 0 0 0 1 1 0 1 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 1 1 0 1 1
 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1
 0 0 0 1 0 1 0 0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 1 1 0 1 1 1 0
 0 0 1 0 0 0 1 0 0 0 1 1 0 0 1 1 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0
 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 1 0 1 1 1 1 0 0 0 0 1 0 0 1 0 0 0 1]",13,[ 6  4  5  5 10 13 13 11 15  3 13  5  3 13  6  2],[ 6  4  5  5 10 13 13 11 12 14 13  6 14 13  6  0],True,True,0.640625,0.6875,"[np.int64(14), np.int64(3), np.int64(2), np.int64(7), np.int64(11), np.int64(8), np.int64(9), np.int64(11), np.int64(13), np.int64(6), np.int64(9), np.int64(4), np.int64(15), np.int64(7), np.int64(4), np.int64(4)]","[np.int64(6), np.int64(6), np.int64(3), np.int64(7), np.int64(14), np.int64(10), np.int64(5), np.int64(10), np.int64(0), np.int64(4), np.int64(10), np.int64(8), np.int64(8), np.int64(1), np.int64(7), np.int64(14)]",False,False,0.0,0.0,[ 6  4  5  5 10 13 13 11 12  3 13  6  4 13  6  2],[ 6  4 10  5 10 13 13 11 12 14 13  6  4 13  6  2],True,True,0.625,0.8125,[ 6  4 10  5 10 13 13 11 12 14 13  5 14 13  6 11],[ 6  4  5  5 10 13 13 11 15  3 13  6  3 13  6  2],True,True,0.71875,0.875,1.0,0.68,0.68,25,17,17,0.96,0.5833333333333334,0.56,24,14,14,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,1.0,0.52,0.52,25,13,13,0.96,0.5416666666666666,0.52,24,13,13,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[0 0 1 0 0 0 0 0 1 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 1 0 0
 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0
 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 0 1 1 0 0 0 0 0 0 0 1 0 0 1 1 1 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 1 0 1 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1
 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 1 1 1 0 1 1]",1,[11  1 11 14  8 11  7 11 15  1 15  1 15  7  2 11],[11  1 11  6 10 11  7 11  0  1 15  1 15  7 15 11],True,False,0.640625,0.6875,"[np.int64(4), np.int64(9), np.int64(1), np.int64(10), np.int64(0), np.int64(10), np.int64(6), np.int64(4), np.int64(11), np.int64(8), np.int64(2), np.int64(4), np.int64(2), np.int64(7), np.int64(4), np.int64(2)]","[np.int64(11), np.int64(12), np.int64(1), np.int64(3), np.int64(0), np.int64(5), np.int64(12), np.int64(1), np.int64(10), np.int64(14), np.int64(6), np.int64(4), np.int64(11), np.int64(11), np.int64(5), np.int64(10)]",False,False,0.0,0.0,[ 9  1 11  6 10 11  7 11 15  1 15  1 15  7  2 11],[11  1 11  8 10 11  7 11 15  1 15  1 15  0  2 11],True,True,0.625,0.8125,[ 9  1 11  6  8 11  7 11 15  1 15  1 15  7 15 11],[11  1 11  8  8 11  7 11 15  1 15  1 15  0  2 11],True,True,0.71875,0.875,0.96,0.75,0.76,24,18,19,0.92,0.6086956521739131,0.6,23,14,15,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.92,0.7391304347826086,0.76,23,17,19,0.92,0.7391304347826086,0.76,23,17,19,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 1 0 0 1 1 1 0 0 0 1 0 1 1 0 1 0 0 0 1 1 0 0
 1 0 0 0 0 0 0 1 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 1 0 0 1 1
 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0 1 0
 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 1 0 1 0 1 1 0 1 0 0 0 0 0 0 0 1
 1 0 1 0 1 0 0 0 1 0 1 1 0 1 0 0 0 0 0 1 0 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0 1
 0 0 1 0 0 1 0 1 0 1 0 0 1 0 0 0 1 0 0 1 0 0 0 1 1 1 0 0 1 1 1 0 0 1 0 0 1
 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 0 0 0 0 1 0]",15,[15 13  5  9  9 15 15  0  6 15 14 14  9  5 15 15],[15  8  5  9  9 15 15  0  9 15 14 14  0  6 15 15],False,False,0.640625,0.6875,"[np.int64(5), np.int64(1), np.int64(3), np.int64(12), np.int64(2), np.int64(11), np.int64(8), np.int64(4), np.int64(0), np.int64(10), np.int64(7), np.int64(1), np.int64(6), np.int64(0), np.int64(15), np.int64(2)]","[np.int64(1), np.int64(8), np.int64(2), np.int64(10), np.int64(11), np.int64(8), np.int64(2), np.int64(14), np.int64(13), np.int64(11), np.int64(12), np.int64(4), np.int64(2), np.int64(1), np.int64(9), np.int64(9)]",False,False,0.0,0.0,[15 11  5  9  5 15 15  0  6 15 14 14  5  6 15 15],[15 10  5  9  5 15 15  0  6 15 14 14  5  5 15 15],True,True,0.625,0.8125,[15  3  5  9  5 15 15  0  6 15 14 14  5  0 15 15],[15  8  5  9  5 15 15  0  6 15 14 14  5  5 15 15],False,True,0.71875,0.875,0.92,0.30434782608695654,0.32,23,7,8,0.92,0.34782608695652173,0.32,23,8,8,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.96,0.4166666666666667,0.44,24,10,11,0.96,0.08333333333333333,0.08,24,2,2,0.04,0.0,0.0,1,0,0,0.04,1.0,1.0,1,1,25
